飲食店店名,ジャンル,立地,営業j時間,定休日・臨時定休日,コンセント,Wi-fi,禁煙,英語対応,エレベーター,座席数,他のサービスの導入,電話番号,住所,反応やアドバイス,外部リンクURL,FB,Twitter,インスタグラム
BEE HOUSE  ～Italian Tapas～ 渋谷本店,渋谷イタリアン女子会,渋谷駅から徒歩3分, ランチ：11:30～15:00(L.O.14:30)月～木・日・祝日 ディナー：17:00～23:30(L.O.22:30、ドリンクL.O.23:00)金・土・祝前日 ディナー：17:00～23:30(L.O.22:30、ドリンクL.O.23:00),,,,,,,,,050-3462-0509,〒150-0043 東京都渋谷区道玄坂1-5-2 SEDEビルB1,,https://r.gnavi.co.jp/g011043/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ビール１００円『たんと』渋谷店,渋谷ビール激安居酒屋,から徒歩分, 居酒屋タイム：17:00～翌5:00(L.O.4:00),,,,,,,,,080-4736-5793,〒150-0043 東京都渋谷区道玄坂1-9-1 梅山ビル,,https://r.gnavi.co.jp/djvu2e850000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
創作和食×個室居酒屋 吟の利久 渋谷総本店,渋谷の和食個室居酒屋,渋谷駅から徒歩3分, 16:00～24:00(L.O.23:00、ドリンクL.O.23:30)(※電話のお問い合わせは14時〜25時。ネット予約は24時間可能です),,,,,,,,,050-3461-5190,〒150-0043 東京都渋谷区道玄坂1-7-1 第一渋観ビル3F,,https://r.gnavi.co.jp/rvhm50fk0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
宮崎地鶏炭火焼 車 渋谷南口店,道玄坂 接待 居酒屋,渋谷駅から徒歩5分,月～金 ディナー：17:30～23:30(L.O.23:00、ドリンクL.O.23:00)土・日・祝 ディナー：17:00～23:00(L.O.22:00、ドリンクL.O.22:30)月～日・祝日 ランチ：11:30～15:00(L.O.14:30),,,,,,,,,050-3494-7048,〒150-0043 東京都渋谷区道玄坂1-5-2 渋谷SEDE2F,,https://r.gnavi.co.jp/g696905/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室居酒屋 八吉 渋谷 二の丸,渋谷 和食 個室 接待,渋谷駅から徒歩2分,月～木 17:00～24:30金・祝前日 17:00～翌4:30土 17:00～23:30,,,,,,,,,03-3463-6088,〒150-0043 東京都渋谷区道玄坂1-7-1 第一渋観ビル1F,,https://r.gnavi.co.jp/g243646/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Itacica Ku,フレンチビストロ,渋谷駅から徒歩1分, ディナー：17:30～24:00(L.O.23:00),,,,,,,,,050-3462-6174,〒150-0031 東京都渋谷区桜丘町24-3 インエステートビルB1,,https://r.gnavi.co.jp/2udr5w800000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
桜丘 肉バル Gottsu ‐ゴッツ‐,ガブリ肉と厳選ワイン,渋谷駅から徒歩徒歩1分,月～金 ディナー：17:00～24:00(L.O.23:00)土・日・祝 ディナー：17:00～24:00(L.O.23:00),,,,,,,,,03-6427-0481,〒150-0031 東京都渋谷区桜丘町24-18 東松ビル1F,,https://r.gnavi.co.jp/8dw7yfer0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
居酒屋 しぶやくん 渋谷店,渋谷　居酒屋,渋谷駅から徒歩徒歩1分,月～土 ディナー：18:00～24:00(L.O.23:30)月～金 ランチ：11:45～14:30,,,,,,,,,03-6416-4558,〒150-0031 東京都渋谷区桜丘町24-18 ,,https://r.gnavi.co.jp/dk28au760000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Villa Del Sol 渋谷,貸切ラウンジイタリアン,渋谷駅から徒歩3分,月～日・祝前日・祝日 24時間営業：(【ご予約に限り、24時間営業致します！】◆お昼からのパーティーや夜のパーティーにご利用ください！どうぞお気軽にご予約、ご相談のお問合せ下さい！),,,,,,,,,050-3313-1813,〒150-0043 東京都渋谷区道玄坂1-7-1 3F,,https://r.gnavi.co.jp/58fyb7h50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室＆パーティー カラオケ７４７ 渋谷本店,飲み歌い放題1500円,渋谷駅から徒歩3分,月～日 18:00～翌5:00,,,,,,,,,050-3468-4159,〒150-0043 東京都渋谷区道玄坂1-7-1 第1渋観ビル2F,,https://r.gnavi.co.jp/g306522/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
鳳美酒家,本格中華食べ飲み放題,渋谷駅から徒歩2分, 11:00～15:30、17:00～翌1:00,,,,,,,,,050-3464-8477,〒150-0043 東京都渋谷区道玄坂1-7-1 渋谷グローリアビル4F,,https://r.gnavi.co.jp/6y83mfdh0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
パーティースペース Bar Five2,貸切パーティスペース,渋谷駅から徒歩徒歩2分, 19:00～翌5:00,,,,,,,,,03-3464-9068,〒150-0043 東京都渋谷区道玄坂1-7-1 グローリアビルB1,,https://r.gnavi.co.jp/k1tfszru0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室居酒屋 隠れ野 渋谷店,渋谷個室居酒屋和風浪漫,渋谷駅から徒歩2分,月～木・日・祝日 17:00～24:00金・土・祝前日 17:00～翌4:00,,,,,,,,,050-3462-4193,〒150-0043 東京都渋谷区道玄坂1-7-1 第1渋観ビルB1～B2,,https://r.gnavi.co.jp/g306506/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
串天ぷらと日本酒バル かぐら 渋谷,串天ぷら×日本酒居酒屋,渋谷駅から徒歩2分,金・祝前日 15:00～翌4:00(L.O.3:00、ドリンクL.O.3:30)月～木 15:00～24:00(L.O.23:00、ドリンクL.O.23:30)土 13:00～翌2:00(L.O.1:00、ドリンクL.O.1:30)日・祝日 13:00～24:00(L.O.23:00、ドリンクL.O.23:30),,,,,,,,,050-3467-6540,〒150-0043 東京都渋谷区道玄坂1-5-9 5F,,https://r.gnavi.co.jp/8437yy2u0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
墨国回転鶏酒場 渋谷ストリーム店,メキシコ料理,渋谷駅から徒歩徒歩2分,月～日・祝日 11:00～24:00( ),,,,,,,,,03-6419-7519,〒150-0002 東京都渋谷区渋谷3-21-3 渋谷ストリーム1F,,https://r.gnavi.co.jp/82z2vvn30000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
全席個室と鉄板焼居酒屋 かわら屋,全席個室の鉄板焼居酒屋,渋谷駅から徒歩1分,金・祝前日 15:00～翌4:00(L.O.3:00、ドリンクL.O.3:30)月～木 15:00～24:00(L.O.23:00、ドリンクL.O.23:30)土 13:00～翌2:00(L.O.1:00、ドリンクL.O.1:30)日・祝日 13:00～24:00(L.O.23:00、ドリンクL.O.23:30),,,,,,,,,050-3462-6294,〒150-0043 東京都渋谷区道玄坂1-5-9 ザ･レンガビル5F,,https://r.gnavi.co.jp/e944802/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
シュラスコ＆ラクレットチーズ Calluna カルーナ 渋谷,シュラスコ 食べ放題,渋谷駅から徒歩1分, ランチ：11:30～15:00月～木・日・祝日 ディナー：15:00～24:00金・土・祝前日 ディナー：15:00～翌4:00,,,,,,,,,050-3313-0328,〒150-0043 東京都渋谷区道玄坂1-5-5 藤木ビル3F,,https://r.gnavi.co.jp/shakxc1j0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Bar＆Grill Rebecca,スペイン料理,渋谷駅から徒歩1分, ディナー：17:00～24:00,,,,,,,,,050-3466-1172,〒150-0043 東京都渋谷区道玄坂2-3-2 大外ビルB1,,https://r.gnavi.co.jp/seuww5ph0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ナルゲ,焼肉,渋谷駅から徒歩徒歩2分,月～土 ランチ：11:30～14:30月～土 ディナー：17:00～23:00(L.O.22:30)日 12:00～23:00(L.O.22:30),,,,,,,,,03-3461-8286,〒150-0043 東京都渋谷区道玄坂1-5-9 レンガビル2F,,https://r.gnavi.co.jp/gn5tdnk10000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切パーティー＆個室ダイニング ajito luxe 渋谷,完全個室貸切イタリアン,渋谷駅から徒歩2分,月～木 ディナー・バー：17:30～翌3:00(L.O.2:00、ドリンクL.O.2:30)金・土・祝前日 ディナー・バー：17:30～翌5:00(L.O.4:00、ドリンクL.O.4:30)日・祝日 ディナー・バー：17:30～24:00(L.O.23:00、ドリンクL.O.23:30)(※予約受付時間に関しましては16時～承っております。お気軽にご連絡ください。それ以外のお時間はネット予約にて受け付けております。),,,,,,,,,050-3476-7526,〒150-0043 東京都渋谷区道玄坂1-7-10 新大宗ソシアルビル2F,,https://r.gnavi.co.jp/a889201/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
かっぱ,気軽で陽気な駅前バール,渋谷駅から徒歩徒歩3分, ディナー：15:00～24:00(L.O.23:00),,,,,,,,,03-5428-3393,〒150-0043 東京都渋谷区道玄坂1-5-9 レンガビル1F,,https://r.gnavi.co.jp/n1tbb9m40000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切＆BBQ 渋谷ガーデンホール,渋谷・貸切・パーティー,渋谷駅から徒歩1分,月～日 11:00～翌5:00(L.O.4:30),,,,,,,,,050-3467-2861,〒150-0043 東京都渋谷区道玄坂1-7-10 新大宗ソシアルビル4F,,https://r.gnavi.co.jp/bpvaybbm0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切＆BBQ 渋谷ガーデンルーム,渋谷・貸切・パーティー,渋谷駅から徒歩1分,月～日 11:00～翌5:00(L.O.4:30),,,,,,,,,050-3467-2905,〒150-0043 東京都渋谷区道玄坂1-7-10 新大宗ソシアルビル4F,,https://r.gnavi.co.jp/3wvjejex0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Cafe ＆ Bar SCRAMBLE,カフェ,渋谷駅から徒歩徒歩1分,月～木・日・祝日 9:00～翌2:00( )金・土・祝前日 9:00～翌5:00( )月～日・祝前日・祝日 ランチ：11:00～17:00(L.O.17:00)(アルコール含むドリンク類やおつまみは、営業時間内ならいつでも注文可。),,,,,,,,,03-5468-1200,〒150-0002 東京都渋谷区渋谷1-27-1 ,,https://r.gnavi.co.jp/mrw3u7ty0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
和牛焼肉食べ放題 肉屋の台所 渋谷宮益坂店,厳選黒毛和牛で至福の時,渋谷駅から徒歩1分, ディナー：16:00～23:00,,,,,,,,,050-3468-4574,〒150-0002 東京都渋谷区渋谷1-25-6 パークサイド共同ビル5F,,https://r.gnavi.co.jp/rz9j9txv0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
牛タンと完全個室 輝 渋谷駅前店,牛タン×クラフトビール,渋谷駅から徒歩1分,月～木 13:00～24:00金・土・祝前日 13:00～翌4:00日 13:00～23:30,,,,,,,,,050-3476-8471,〒150-0002 東京都渋谷区渋谷1-25-6 渋谷パークサイド共同ビル3F,,https://r.gnavi.co.jp/8sb7sa9j0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
BAR＆貸切パーティー バーボンストリート,スポーツバー&パーティ,渋谷駅から徒歩2分,月～土 12:00～翌4:00日・祝日 12:00～24:00,,,,,,,,,050-3462-7518,〒150-0031 東京都渋谷区桜丘町16-9 DK渋谷B1,,https://r.gnavi.co.jp/g779800/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
SHIBUYA PARLOR 渋谷パーラー,渋谷のおしゃれなカフェ,渋谷駅から徒歩1分, 11:00～23:00,,,,,,,,,050-3313-9160,〒150-0041 東京都渋谷区神南1-23-10 MAGNET by SHIBUYA109 7F,,https://r.gnavi.co.jp/812mkg9x0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切パーティー 二次会 TRUMP TOKYO【トランプトウキョウ】渋谷,アンティーク店内貸切,渋谷駅から徒歩徒歩3分, 6:00～19:00(スペースレンタルOK)月～木 ディナー：20:00～翌4:00金・土 ディナー：20:00～翌5:00,,,,,,,,,03-3461-1225,〒150-0043 東京都渋谷区道玄坂1-6-5 東静ビルB1,,https://r.gnavi.co.jp/9sy9kbnz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
らあめん渋英,とんこつ専門店,渋谷駅から徒歩3分,月～木・日・祝日 ランチ・ディナー：11:00～翌3:00金・土・祝前日 ランチ・ディナー：11:00～翌6:00,,,,,,,,,050-3313-1514,〒150-0043 東京都渋谷区道玄坂2-4-5,,https://r.gnavi.co.jp/8ffw6u1n0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
古都弐,居酒屋,渋谷駅から徒歩徒歩1分,,,,,,,,,,03-6455-0244,〒150-0043 東京都渋谷区道玄坂1-7-9 YPLACE3F,,https://r.gnavi.co.jp/71z0ev940000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室居酒屋 座楽 渋谷駅前店,地鶏と鮮魚の個室居酒屋,渋谷駅から徒歩1分,月～木 13:00～24:00金・土・祝前日 13:00～翌4:00日 13:00～23:30,,,,,,,,,050-3476-7983,〒150-0002 東京都渋谷区渋谷1-25-6 渋谷パークサイド共同ビル3F,,https://r.gnavi.co.jp/3zkcfpds0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
THE THEATRE TABLE,イタリアンダイニング,渋谷駅から徒歩1分,月～金 カフェ：8:00～20:00月～日・祝前日・祝日 ランチ：11:00～15:00(L.O.14:30)土・日 カフェ：11:00～20:00月～日 ティー：14:30～18:00月～土 ディナー：18:00～23:30(L.O.22:30、ドリンクL.O.23:00)日 ディナー：18:00～23:00(L.O.22:00、ドリンクL.O.22:30),,,,,,,,,050-3490-3153,〒150-0002 東京都渋谷区渋谷2-21-1 渋谷ヒカリエ11F,,https://r.gnavi.co.jp/p810304/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Noki shibuya Organic Vegetable BAR,有機野菜ベジタブルバル,渋谷駅から徒歩3分, 17:00～24:00(L.O.23:30、ドリンクL.O.23:30),,,,,,,,,050-3469-3618,〒150-0043 東京都渋谷区道玄坂1-6-7 2F,,https://r.gnavi.co.jp/6ajksme50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
うみかぜやまうた,本格焼酎と泡盛,渋谷駅から徒歩徒歩3分,月～土 18:00～翌5:00,,,,,,,,,03-5428-5858,〒150-0031 東京都渋谷区桜丘町15-18 北沢ビルB1,,https://r.gnavi.co.jp/kfp2y4x50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
日比谷Bar 渋谷本店,完全個室 ダイニング,渋谷駅から徒歩徒歩2分,月～日 17:00～23:30(L.O.23:00),,,,,,,,,03-5728-1401,〒150-0043 東京都渋谷区道玄坂1-6-8 楠本第2ビル3Ｆ,,https://r.gnavi.co.jp/ptxrngag0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Bar Wee DRAM,カクテル&地ウィスキー,渋谷駅から徒歩徒歩4分,月～土・祝前日 ディナー：19:00～翌4:00(日曜、祝日のみ　１９：００～１：００),,,,,,,,,03-6809-0929,〒150-0043 東京都渋谷区道玄坂1-6-9 ILA道玄坂ビル4F,,https://r.gnavi.co.jp/m5wstcfc0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ワイン原価販売＆肉ビストロ the Wine 渋谷店,ワイン|バル|居酒屋,渋谷駅から徒歩2分,月～金 18:00～23:30(L.O.22:30)、ランチ：12:00～15:00(L.O.14:15)土・祝日 17:00～23:00(L.O.22:00),,,,,,,,,050-3314-4250,〒150-0031 東京都渋谷区桜丘町17-9 第二昭和ビルB1,,https://r.gnavi.co.jp/1y5gv13j0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
バー＆ダイニング トレント,渋谷バー&ダイニング,渋谷駅から徒歩2分, モーニング：7:00～10:00(L.O.9:30)、ランチ：11:30～14:00(L.O.13:30)、ディナー：17:00～23:00(L.O.22:00、ドリンクL.O.22:30),,,,,,,,,050-3466-0547,〒150-0002 東京都渋谷区渋谷3-21-3,,https://r.gnavi.co.jp/ae63du2y0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
SPOT,ダイニングバー,から徒歩分,月～土 ディナー：22:00～翌7:00,,,,,,,,,090-2373-3219,〒150-0043 東京都渋谷区道玄坂1-6-10 早川ビル,,https://r.gnavi.co.jp/4te90fdx0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Bar star star,ミュージックバー,から徒歩分, バー：19:00～翌3:00(L.O.2:00),,,,,,,,,03-6427-0186,〒150-0031 東京都渋谷区桜丘町17-10 吉野ビル 3F,,https://r.gnavi.co.jp/sgan9hfs0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
炭火串焼 正軍,◆渋谷×地鶏×個室◆,渋谷駅から徒歩2分,月～金 17:00～24:00(L.O.23:00)土 16:00～24:00,,,,,,,,,050-3468-0926,〒150-0043 東京都渋谷区道玄坂2-6-6 和光ビル2・4F,,https://r.gnavi.co.jp/gbmn100/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
渋谷 ダイニング ぷん楽,個室＆和食ダイニング,渋谷駅から徒歩1分, ディナー：17:00～23:30(L.O.22:30、ドリンクL.O.22:30),,,,,,,,,050-3462-0621,〒150-0042 東京都渋谷区宇田川町21-6 ＱＦＲＯＮＴ8F,,https://r.gnavi.co.jp/g337700/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
道玄坂ハイボール,グリルバル,渋谷駅から徒歩徒歩1分,月～金 17:30～翌3:00(L.O.2:00)土・祝日 17:30～翌1:00(L.O.24:00)(※21時以降のご予約は受け付けておりません。ご了承ください。),,,,,,,,,03-6427-8200,〒150-0043 東京都渋谷区道玄坂2-6-7 道玄坂Tビル3F,,https://r.gnavi.co.jp/ffz0xjbm0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
なごやめし・地酒 名古屋バル 渋谷本店,名古屋めしと地酒,渋谷駅から徒歩3分,金・祝前日 ディナー：17:00～24:30(L.O.23:45、ドリンクL.O.24:00)月～木・土 ディナー：17:00～24:00(L.O.23:00、ドリンクL.O.23:30)日・祝日 ディナー：17:00～23:30(L.O.22:30、ドリンクL.O.23:00),,,,,,,,,050-3466-4954,〒150-0031 東京都渋谷区桜丘町17-12 渋谷ジョンソンビルB1,,https://r.gnavi.co.jp/paksubyv0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
神戸焼肉 かんてき 渋谷 HANARE,神戸但馬牛を味わえる店,渋谷駅から徒歩2分,月～土・祝前日 18:00～翌1:00日・祝日 17:00～翌1:00,,,,,,,,,050-3373-3647,〒150-0043 東京都渋谷区道玄坂2-6-7 4F,,https://r.gnavi.co.jp/e8a6199b0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
咲La Dining,個室隠れ家ダイニング,渋谷駅から徒歩徒歩3分,月～金 ランチ：11:30～15:00(L.O.14:30)月～金 ディナー：17:30～23:00(L.O.22:00)月～日 モーニング：7:00～11:00(L.O.10:30),,,,,,,,,03-5489-4455,〒150-0031 東京都渋谷区桜丘町15-17 2F,,https://r.gnavi.co.jp/b8xurhke0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
肉バル＆チーズフォンデュ リコピン モンスーン 渋谷駅前店,バル,渋谷駅から徒歩徒歩1分,,,,,,,,,,03-3498-6876,〒150-0002 東京都渋谷区渋谷3-18-5 佐藤エステートビル新館3F,,https://r.gnavi.co.jp/jtrwk6j90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
かるめら,ホテル内レストラン,渋谷駅から徒歩5分,月～日 モーニング：6:30～11:00月～日 ランチ：11:00～17:00月～日 ディナー：17:00～24:00,,,,,,,,,050-3466-5611,〒150-8512 東京都渋谷区桜丘町26-1 セルリアンタワー東急ホテル LBF,,https://r.gnavi.co.jp/e606000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室ダイニング TOMBOY 106 渋谷道玄坂店,渋谷◆個室◆貸切◆宴会,渋谷駅から徒歩1分,月～日 11:00～23:30,,,,,,,,,050-3477-9028,〒150-0043 東京都渋谷区道玄坂2-6-17 渋谷シネタワーB2,,https://r.gnavi.co.jp/p690003/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
