飲食店店名,ジャンル,立地,営業j時間,定休日・臨時定休日,コンセント,Wi-fi,禁煙,英語対応,エレベーター,座席数,他のサービスの導入,電話番号,住所,反応やアドバイス,外部リンクURL,FB,Twitter,インスタグラム
パーティースペース Bar Five2,貸切パーティスペース,渋谷駅から徒歩徒歩2分, 19:00～翌5:00,,,,,,,,,03-3464-9068,〒150-0043 東京都渋谷区道玄坂1-7-1 グローリアビルB1,,https://r.gnavi.co.jp/k1tfszru0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室居酒屋 隠れ野 渋谷店,渋谷個室居酒屋和風浪漫,渋谷駅から徒歩2分,月～木・日・祝日 17:00～24:00金・土・祝前日 17:00～翌4:00,,,,,,,,,050-3462-4193,〒150-0043 東京都渋谷区道玄坂1-7-1 第1渋観ビルB1～B2,,https://r.gnavi.co.jp/g306506/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
串天ぷらと日本酒バル かぐら 渋谷,串天ぷら×日本酒居酒屋,渋谷駅から徒歩2分,金・祝前日 15:00～翌4:00(L.O.3:00、ドリンクL.O.3:30)月～木 15:00～24:00(L.O.23:00、ドリンクL.O.23:30)土 13:00～翌2:00(L.O.1:00、ドリンクL.O.1:30)日・祝日 13:00～24:00(L.O.23:00、ドリンクL.O.23:30),,,,,,,,,050-3467-6540,〒150-0043 東京都渋谷区道玄坂1-5-9 5F,,https://r.gnavi.co.jp/8437yy2u0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
全席個室と鉄板焼居酒屋 かわら屋,全席個室の鉄板焼居酒屋,渋谷駅から徒歩1分,金・祝前日 15:00～翌4:00(L.O.3:00、ドリンクL.O.3:30)月～木 15:00～24:00(L.O.23:00、ドリンクL.O.23:30)土 13:00～翌2:00(L.O.1:00、ドリンクL.O.1:30)日・祝日 13:00～24:00(L.O.23:00、ドリンクL.O.23:30),,,,,,,,,050-3462-6294,〒150-0043 東京都渋谷区道玄坂1-5-9 ザ･レンガビル5F,,https://r.gnavi.co.jp/e944802/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
シュラスコ＆ラクレットチーズ Calluna カルーナ 渋谷,シュラスコ 食べ放題,渋谷駅から徒歩1分, ランチ：11:30～15:00月～木・日・祝日 ディナー：15:00～24:00金・土・祝前日 ディナー：15:00～翌4:00,,,,,,,,,050-3313-0328,〒150-0043 東京都渋谷区道玄坂1-5-5 藤木ビル3F,,https://r.gnavi.co.jp/shakxc1j0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Bar＆Grill Rebecca,スペイン料理,渋谷駅から徒歩1分, ディナー：17:00～24:00,,,,,,,,,050-3466-1172,〒150-0043 東京都渋谷区道玄坂2-3-2 大外ビルB1,,https://r.gnavi.co.jp/seuww5ph0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切パーティー＆個室ダイニング ajito luxe 渋谷,完全個室貸切イタリアン,渋谷駅から徒歩2分,月～木 ディナー・バー：17:30～翌3:00(L.O.2:00、ドリンクL.O.2:30)金・土・祝前日 ディナー・バー：17:30～翌5:00(L.O.4:00、ドリンクL.O.4:30)日・祝日 ディナー・バー：17:30～24:00(L.O.23:00、ドリンクL.O.23:30)(※予約受付時間に関しましては16時～承っております。お気軽にご連絡ください。それ以外のお時間はネット予約にて受け付けております。),,,,,,,,,050-3476-7526,〒150-0043 東京都渋谷区道玄坂1-7-10 新大宗ソシアルビル2F,,https://r.gnavi.co.jp/a889201/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
かっぱ,気軽で陽気な駅前バール,渋谷駅から徒歩徒歩3分, ディナー：15:00～24:00(L.O.23:00),,,,,,,,,03-5428-3393,〒150-0043 東京都渋谷区道玄坂1-5-9 レンガビル1F,,https://r.gnavi.co.jp/n1tbb9m40000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切＆BBQ 渋谷ガーデンホール,渋谷・貸切・パーティー,渋谷駅から徒歩1分,月～日 11:00～翌5:00(L.O.4:30),,,,,,,,,050-3467-2861,〒150-0043 東京都渋谷区道玄坂1-7-10 新大宗ソシアルビル4F,,https://r.gnavi.co.jp/bpvaybbm0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切＆BBQ 渋谷ガーデンルーム,渋谷・貸切・パーティー,渋谷駅から徒歩1分,月～日 11:00～翌5:00(L.O.4:30),,,,,,,,,050-3467-2905,〒150-0043 東京都渋谷区道玄坂1-7-10 新大宗ソシアルビル4F,,https://r.gnavi.co.jp/3wvjejex0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
和牛焼肉食べ放題 肉屋の台所 渋谷宮益坂店,厳選黒毛和牛で至福の時,渋谷駅から徒歩1分, ディナー：16:00～23:00,,,,,,,,,050-3468-4574,〒150-0002 東京都渋谷区渋谷1-25-6 パークサイド共同ビル5F,,https://r.gnavi.co.jp/rz9j9txv0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
牛タンと完全個室 輝 渋谷駅前店,牛タン×クラフトビール,渋谷駅から徒歩1分,月～木 13:00～24:00金・土・祝前日 13:00～翌4:00日 13:00～23:30,,,,,,,,,050-3476-8471,〒150-0002 東京都渋谷区渋谷1-25-6 渋谷パークサイド共同ビル3F,,https://r.gnavi.co.jp/8sb7sa9j0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
BAR＆貸切パーティー バーボンストリート,スポーツバー&パーティ,渋谷駅から徒歩2分,月～土 12:00～翌4:00日・祝日 12:00～24:00,,,,,,,,,050-3462-7518,〒150-0031 東京都渋谷区桜丘町16-9 DK渋谷B1,,https://r.gnavi.co.jp/g779800/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切パーティー 二次会 TRUMP TOKYO【トランプトウキョウ】渋谷,アンティーク店内貸切,渋谷駅から徒歩徒歩3分, 6:00～19:00(スペースレンタルOK)月～木 ディナー：20:00～翌4:00金・土 ディナー：20:00～翌5:00,,,,,,,,,03-3461-1225,〒150-0043 東京都渋谷区道玄坂1-6-5 東静ビルB1,,https://r.gnavi.co.jp/9sy9kbnz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
らあめん渋英,とんこつ専門店,渋谷駅から徒歩3分,月～木・日・祝日 ランチ・ディナー：11:00～翌3:00金・土・祝前日 ランチ・ディナー：11:00～翌6:00,,,,,,,,,050-3313-1514,〒150-0043 東京都渋谷区道玄坂2-4-5,,https://r.gnavi.co.jp/8ffw6u1n0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室居酒屋 座楽 渋谷駅前店,地鶏と鮮魚の個室居酒屋,渋谷駅から徒歩1分,月～木 13:00～24:00金・土・祝前日 13:00～翌4:00日 13:00～23:30,,,,,,,,,050-3476-7983,〒150-0002 東京都渋谷区渋谷1-25-6 渋谷パークサイド共同ビル3F,,https://r.gnavi.co.jp/3zkcfpds0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
THE THEATRE TABLE,イタリアンダイニング,渋谷駅から徒歩1分,月～金 カフェ：8:00～20:00月～日・祝前日・祝日 ランチ：11:00～15:00(L.O.14:30)土・日 カフェ：11:00～20:00月～日 ティー：14:30～18:00月～土 ディナー：18:00～23:30(L.O.22:30、ドリンクL.O.23:00)日 ディナー：18:00～23:00(L.O.22:00、ドリンクL.O.22:30),,,,,,,,,050-3490-3153,〒150-0002 東京都渋谷区渋谷2-21-1 渋谷ヒカリエ11F,,https://r.gnavi.co.jp/p810304/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
うみかぜやまうた,本格焼酎と泡盛,渋谷駅から徒歩徒歩3分,月～土 18:00～翌5:00,,,,,,,,,03-5428-5858,〒150-0031 東京都渋谷区桜丘町15-18 北沢ビルB1,,https://r.gnavi.co.jp/kfp2y4x50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Bar Wee DRAM,カクテル&地ウィスキー,渋谷駅から徒歩徒歩4分,月～土・祝前日 ディナー：19:00～翌4:00(日曜、祝日のみ　１９：００～１：００),,,,,,,,,03-6809-0929,〒150-0043 東京都渋谷区道玄坂1-6-9 ILA道玄坂ビル4F,,https://r.gnavi.co.jp/m5wstcfc0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Bar star star,ミュージックバー,から徒歩分, バー：19:00～翌3:00(L.O.2:00),,,,,,,,,03-6427-0186,〒150-0031 東京都渋谷区桜丘町17-10 吉野ビル 3F,,https://r.gnavi.co.jp/sgan9hfs0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
なごやめし・地酒 名古屋バル 渋谷本店,名古屋めしと地酒,渋谷駅から徒歩3分,金・祝前日 ディナー：17:00～24:30(L.O.23:45、ドリンクL.O.24:00)月～木・土 ディナー：17:00～24:00(L.O.23:00、ドリンクL.O.23:30)日・祝日 ディナー：17:00～23:30(L.O.22:30、ドリンクL.O.23:00),,,,,,,,,050-3466-4954,〒150-0031 東京都渋谷区桜丘町17-12 渋谷ジョンソンビルB1,,https://r.gnavi.co.jp/paksubyv0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
神戸焼肉 かんてき 渋谷 HANARE,神戸但馬牛を味わえる店,渋谷駅から徒歩2分,月～土・祝前日 18:00～翌1:00日・祝日 17:00～翌1:00,,,,,,,,,050-3373-3647,〒150-0043 東京都渋谷区道玄坂2-6-7 4F,,https://r.gnavi.co.jp/e8a6199b0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
バースデーサプライズ×貸切ダイニング 渋谷 cafe croix,感動の誕生日プレート♪,渋谷駅から徒歩3分,月～金 ランチ：12:00～16:00(土日祝のお昼のお時間はグランドメニューでのご案内になります。)月～日・祝前日・祝日 12:00～24:00(L.O.23:00、ドリンクL.O.23:30)(16時～18時はドリンクタイムになります。フードのオーダーができませんのでご注意ください。  貸切パーティーのみ深夜も承ります！),,,,,,,,,03-3409-3736,〒150-0002 東京都渋谷区渋谷3-18-5 佐藤エステートビル8F,,https://r.gnavi.co.jp/p438000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
完全個室 宮崎料理 万作 渋谷ヒカリエ店,渋谷 和食 宴会 個室,渋谷駅から徒歩1分, ランチ：11:00～15:00(L.O.14:30)月～土 ディナー：17:00～22:50(L.O.21:45、ドリンクL.O.22:10)日・祝日 ディナー：17:00～21:50(L.O.20:45、ドリンクL.O.21:10),,,,,,,,,050-3477-1119,〒150-0002 東京都渋谷区渋谷2-21-1 渋谷ヒカリエ ６F,,https://r.gnavi.co.jp/5hamdr200000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
神戸焼肉 かんてき 渋谷店,但馬牛一頭買いを渋谷で,渋谷駅から徒歩徒歩2分,月～土・祝前日・祝日 ディナー：18:00～翌3:00(L.O.2:30)日 ディナー：17:00～翌2:00(L.O.1:30),,,,,,,,,03-3461-1029,〒150-0043 東京都渋谷区道玄坂2-7-6 ,,https://r.gnavi.co.jp/3n5kzncf0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
しぶや畑 ～個室しゃぶしゃぶ～,渋谷でしゃぶしゃぶ宴会,渋谷駅から徒歩1分,月～金 17:00～23:30(L.O.23:00)土・日・祝 16:00～23:30(L.O.23:00),,,,,,,,,050-3463-9470,〒150-0041 東京都渋谷区神南1-23-13 丸大ビル6・7F,,https://r.gnavi.co.jp/a616591/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室和風ダイニング 桂 渋谷,渋谷 居酒屋 個室,渋谷駅から徒歩1分,日・祝日 17:00～24:00月～木 17:00～24:30金・祝前日 17:00～翌5:00土 14:00～翌5:00(店内状況により閉店時間がはやまる場合がございます。あらかじめご了承ください。),,,,,,,,,050-3462-1532,〒150-0002 東京都渋谷区渋谷1-14-13 第2小林ビルB1F,,https://r.gnavi.co.jp/gb3a101/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
貸切×肉バル ビターバレーグリル Bitter Valley Grill 渋谷本店,貸切スペース,渋谷駅から徒歩徒歩1分,月～金・祝前日 ディナー：18:00～24:00(L.O.23:30)、ランチ：11:30～14:30(L.O.14:00)土 ディナー：18:00～24:00(L.O.23:30),,,,,,,,,03-3486-8141,〒150-0002 東京都渋谷区渋谷3-18-5 和田ビル2F,,https://r.gnavi.co.jp/hkedfsfd0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
個室＆イタリアンバル The Neworder Table 渋谷店,渋谷のイタリアンバル,渋谷駅から徒歩2分, ランチ：11:30～15:00月～木・日・祝日 11:30～23:00(ドリンクL.O.22:00)金・土・祝前日 11:30～23:30(ドリンクL.O.22:30),,,,,,,,,050-3477-8770,〒150-0043 東京都渋谷区道玄坂2-6-17 TOHOシネマズ渋谷B1,,https://r.gnavi.co.jp/e596500/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
渋谷 チーズバル ｆ （エフ）,チーズフォンデュ,渋谷駅から徒歩徒歩2分,,,,,,,,,,03-6635-4180,〒150-0043 東京都渋谷区道玄坂2-6-17 TOHOシネマズ渋谷B1,,https://r.gnavi.co.jp/kzn2waj70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
溶岩焼肉ダイニングbonbori渋谷道玄坂店,焼肉ダイニング,渋谷駅から徒歩1分,月～日 ランチ：11:30～14:00月～日・祝前日・祝日 ディナー：17:00～23:00,,,,,,,,,050-3477-0152,〒150-0043 東京都渋谷区道玄坂1-13-6 斉藤ビルB1,,https://r.gnavi.co.jp/b817200/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
shibuya nostyle,貸切スペース,渋谷駅から徒歩徒歩1分,,,,,,,,,,03-3462-4375,〒150-0043 東京都渋谷区道玄坂1-13-2 B1,,https://r.gnavi.co.jp/7w71g2v70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
本格中華 食べ飲み放題 聚シン坊【シュシンボウ】 渋谷店,中華居酒屋×食べ放題,渋谷駅から徒歩1分, 11:00～23:00,,,,,,,,,050-3468-8512,〒150-0043 東京都渋谷区道玄坂2-8-8 日立建物渋谷第一ビル,,https://r.gnavi.co.jp/40b60ew90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Bar Geranium,道玄坂 バー,渋谷駅から徒歩徒歩2分, バー：18:00～翌4:00,,,,,,,,,03-6455-3435,〒150-0043 東京都渋谷区道玄坂2-6-11 鳥升ビル4F,,https://r.gnavi.co.jp/9t86gdjg0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
KICHIRI 渋谷,渋谷 個室 完全個室,渋谷駅から徒歩2分,月～木・日 17:00～翌2:00(12月31日 24時閉店  １月１日 24時閉店)金・土 17:00～翌5:00(１月2日 翌2:00閉店  １月3日 翌2:00閉店),,,,,,,,,050-3463-2559,〒150-0042 東京都渋谷区宇田川町23-5 ハイマンテン渋谷5F,,https://r.gnavi.co.jp/b441503/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
sakanochica,日本酒バル,渋谷駅から徒歩徒歩1分,土 ディナー：17:00～24:00日 ランチ・ディナー：15:00～24:00火～木 ディナー：18:00～24:00金 ディナー：17:00～翌1:00,,,,,,,,,03-3496-7077,〒150-0043 東京都渋谷区道玄坂2-6-12 B1,,https://r.gnavi.co.jp/e7szr1yd0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
meat×cheese LONG SHIP,屋内BBQ居酒屋,渋谷駅から徒歩1分, 12:00～24:00(L.O.23:00、ドリンクL.O.23:30),,,,,,,,,050-3101-9556,〒150-0042 東京都渋谷区宇田川町24-4 センター244ビル4F,,https://r.gnavi.co.jp/p8xhnmsz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
梅酒・果実酒飲み放題専門店 SHUGAR MARKET 渋谷店,居酒屋,渋谷駅から徒歩徒歩2分,,,,,,,,,,03-6455-1997,〒150-0043 東京都渋谷区道玄坂2-9-2 ブルマン正実3F,,https://r.gnavi.co.jp/k3v215vp0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
博多 もつ楽 渋谷店,もつ鍋の種類は5種類!,渋谷駅から徒歩3分,月～木 17:00～24:00(L.O.23:00、ドリンクL.O.23:30)金・土・祝前日 17:00～24:00(L.O.23:00、ドリンクL.O.23:30)(10月より17：00~26：00(25：00ラストオーダー)となります。)日・祝日 16:00～23:00(L.O.22:00、ドリンクL.O.22:30)(▼GW営業時間変更日（4/27～5/6まで対象：下記記載の無い日は通常の曜日通りの営業）  4/28 17:00-24:00 4/29～30 16:00-24:00 5/3～5 16:00-24:00 5/6 16:00-23:00),,,,,,,,,050-3466-5300,〒150-0042 東京都渋谷区宇田川町26-3 サンルイビルB1,,https://r.gnavi.co.jp/g469921/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
くんなまし,日本酒と旬の創作和食,渋谷駅から徒歩3分, 17:00～翌5:00(L.O.4:00、ドリンクL.O.4:30),,,,,,,,,050-3463-6154,〒150-0043 東京都渋谷区道玄坂2-8-1 大和田ビル1F,,https://r.gnavi.co.jp/g581400/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
居酒屋 土間土間 渋谷文化村通り109前店,渋谷個室飲み放題安い,渋谷駅から徒歩2分,月～日 16:00～翌6:00(L.O.5:00、ドリンクL.O.5:30)(営業時間外の御宴会もお気軽にご相談ください!!),,,,,,,,,050-3467-9806,〒150-0042 東京都渋谷区宇田川町26-2 サンルイビル6F,,https://r.gnavi.co.jp/g897448/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
BAR＆RESTAURANT BEE8 〈ビーエイト〉,渋谷 完全個室 BAR,渋谷駅から徒歩徒歩2分,月～日 17:00～翌5:00(L.O.4:00),,,,,,,,,03-5458-5700,〒150-0043 東京都渋谷区道玄坂2-8-1 B1,,https://r.gnavi.co.jp/pp4h8faz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
珈琲茶館 集＆ガトーナチュレール シュウ 渋谷宮益坂店,コーヒーとスイーツ,渋谷駅から徒歩1分,月～土 カフェ：9:00～23:00(ケーキ・焼き菓子のテイクアウトは23:00まで受け付けております。  ※品切れの際はご容赦下さい。)日・祝日 カフェ：10:00～22:00(ケーキ・焼き菓子のテイクアウトは23:00まで受け付けております。  ※品切れの際はご容赦下さい。),,,,,,,,,050-3461-0242,〒150-0002 東京都渋谷区渋谷1-13-8 サカエビル1F,,https://r.gnavi.co.jp/c2y7mxz70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ジェムスタイル 渋谷（Jemstyle渋谷）,ビアレストラン,渋谷駅から徒歩徒歩2分,,,,,,,,,,03-6419-7573,〒150-0002 東京都渋谷区渋谷1-13-6 江崎ビルB1F,,https://r.gnavi.co.jp/5b0khh0c0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
完全個室 × 海鮮居酒屋 うみきん‐UMIKIN‐ 渋谷店,渋谷完全個室海鮮居酒屋,渋谷駅から徒歩1分, ランチ：12:00～15:00月～木・日・祝日 ディナー：16:00～24:00(L.O.23:30)金・土・祝前日 ディナー：16:00～翌5:00(L.O.4:30),,,,,,,,,050-3469-6433,〒150-0042 東京都渋谷区宇田川町26-4 Lu82ビル4F,,https://r.gnavi.co.jp/dmn9uyc70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
吟味焼肉 じゃんか 道玄坂,渋谷駅近で美味焼き肉,渋谷駅から徒歩徒歩1分,月～日 ディナー：17:00～翌3:00,,,,,,,,,03-3464-4187,〒150-0043 東京都渋谷区道玄坂2-9-10 松本ビル2F,,https://r.gnavi.co.jp/gbaf7bwn0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
