飲食店店名,ジャンル,立地,営業j時間,定休日・臨時定休日,コンセント,Wi-fi,禁煙,英語対応,エレベーター,座席数,他のサービスの導入,電話番号,住所,反応やアドバイス,外部リンクURL,FB,Twitter,インスタグラム
喰心房 つかさ,居酒屋,淵野辺駅から徒歩徒歩1分,月～土 16:00～23:30(L.O.23:00),,,,,,,,,042-753-7126,〒252-0206 神奈川県相模原市中央区淵野辺4-15-4 ,,https://r.gnavi.co.jp/4chgnd3t0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
小澤商店,韓国料理,淵野辺駅から徒歩徒歩2分,,,,,,,,,,042-707-4177,〒252-0206 神奈川県相模原市中央区淵野辺4-15-4 ,,https://r.gnavi.co.jp/e14rdcwg0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
不二家 淵野辺店,カフェ,淵野辺駅から徒歩徒歩1分,,,,,,,,,,042-752-2246,〒252-0206 神奈川県相模原市中央区淵野辺3-6-15 ,,https://r.gnavi.co.jp/mu0vakdg0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ラム専 ひつじ亭,ジンギスカン,淵野辺駅から徒歩徒歩1分,,,,,,,,,,042-755-0750,〒252-0206 神奈川県相模原市中央区淵野辺4-17-16 ,,https://r.gnavi.co.jp/2rdkxcvv0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
カラオケブルドッグふちのべ,カラオケ,淵野辺駅から徒歩徒歩1分,,,,,,,,,,042-776-1723,〒252-0206 神奈川県相模原市中央区淵野辺4-17-16 GINGA SQUARE 3F,,https://r.gnavi.co.jp/b50fdkrn0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
スポーツ居酒屋オリンピア,居酒屋,淵野辺駅から徒歩徒歩1分,月～木・祝日・祝前日 居酒屋タイム：17:00～翌04:00(L.O.03:30)金・土 居酒屋タイム：17:00～翌05:00(L.O.04:30),,,,,,,,,042-776-5567,〒252-0233 神奈川県相模原市中央区鹿沼台1-11-8 T.E.Cビル3F,,https://r.gnavi.co.jp/j16a2rc30000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ふる里,居酒屋,淵野辺駅から徒歩徒歩1分,,,,,,,,,,042-776-5567,〒252-0233 神奈川県相模原市中央区鹿沼台1-11-8 T E Cグループビルディング 3F,,https://r.gnavi.co.jp/eynpeatz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
やきとり山長 淵野辺店,やきとり居酒屋,淵野辺駅から徒歩徒歩1分,月～土 ディナー：17:00～24:00日・祝日 ディナー：17:00～24:00,,,,,,,,,042-757-9141,〒252-0206 神奈川県相模原市中央区淵野辺3-6-16 あしがら山II,,https://r.gnavi.co.jp/8u0ybhdt0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
目利きの銀次 淵野辺北口駅前店,漁師料理とうまい酒,淵野辺駅から徒歩1分, 16:00～翌4:00,,,,,,,,,042-751-3388,〒252-0206 神奈川県相模原市中央区淵野辺4-15-5 中山ビル1F,,https://r.gnavi.co.jp/k7ewxx2b0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
タイフードホール タイ食堂 ジャルアン,タイ料理,淵野辺駅から徒歩徒歩1分,,,,,,,,,,042-752-3252,〒252-0233 神奈川県相模原市中央区鹿沼台1-11-7 クリオ淵野辺参番館201,,https://r.gnavi.co.jp/ar231ahm0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
居酒屋 土間土間 淵野辺店,和風創作居酒屋,淵野辺駅から徒歩2分,月～木・日 17:00～翌3:00(L.O.2:30)金・土・祝前日 17:00～翌5:00(L.O.4:30),,,,,,,,,050-3468-1016,〒252-0206 神奈川県相模原市中央区淵野辺3-6-18 淵野辺百貨店4F,,https://r.gnavi.co.jp/e230903/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
すき家 淵野辺北口店,牛丼・定食・丼もの,淵野辺駅から徒歩1分, 24時間営業,,,,,,,,,0120-498-007,〒252-0206 神奈川県相模原市中央区淵野辺3-19-11 大黒屋ビル1F,,https://r.gnavi.co.jp/pzpxs4an0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
笑笑 淵野辺北口駅前店,洋風居酒屋,淵野辺駅から徒歩3分, 17:00～翌4:00,,,,,,,,,042-751-2588,〒252-0206 神奈川県相模原市中央区淵野辺3-6-18 淵野辺百貨店ビル2・3F,,https://r.gnavi.co.jp/e828952/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
九州処 うまかもん,博多もつ鍋 座敷歓迎会,淵野辺駅から徒歩1分, 16:00～翌1:00,,,,,,,,,050-3462-3877,〒252-0233 神奈川県相模原市中央区鹿沼台1-11-6 ST淵野辺ビル1F,,https://r.gnavi.co.jp/3vaaxbgz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
焼鳥御膳,居酒屋,淵野辺駅から徒歩徒歩2分,,,,,,,,,,042-757-1641,〒252-0206 神奈川県相模原市中央区淵野辺4-15-11 ホテルリブマックス相模原2F,,https://r.gnavi.co.jp/bdr9ap6h0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
うまいもん処 もてなし家 淵野辺店,居酒屋,淵野辺駅から徒歩徒歩2分,,,,,,,,,,042-753-7039,〒252-0233 神奈川県相模原市中央区鹿沼台1-11-6 ,,https://r.gnavi.co.jp/m3au4e070000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
すし亭,寿司屋,淵野辺駅から徒歩徒歩2分,,,,,,,,,,042-750-1552,〒252-0206 神奈川県相模原市中央区淵野辺3-6-6 ,,https://r.gnavi.co.jp/7fs0xxgx0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
やまんちうみんち,居酒屋,淵野辺駅から徒歩徒歩1分,月～日 ディナー：17:00～翌2:00(L.O.1:30),,,,,,,,,042-750-6617,〒252-0206 神奈川県相模原市中央区淵野辺3-6-20 信栄ビルB1,,https://r.gnavi.co.jp/3ujk5adb0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
魚作,寿司屋,淵野辺駅から徒歩徒歩3分,,,,,,,,,,042-752-2039,〒252-0206 神奈川県相模原市中央区淵野辺4-15-14 ,,https://r.gnavi.co.jp/sscwuuzg0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
炭火焼き楽や,焼き鳥,淵野辺駅から徒歩徒歩2分,,,,,,,,,,042-707-9020,〒252-0206 神奈川県相模原市中央区淵野辺3-6-5 ,,http://r.gnavi.co.jp/6euuk4wh0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
とり長,焼き鳥,淵野辺駅から徒歩徒歩2分,,,,,,,,,,042-755-0985,〒252-0233 神奈川県相模原市中央区鹿沼台1-11-5 ,,https://r.gnavi.co.jp/4kyf53xd0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ジョナサン 淵野辺駅前店,ファミリーレストラン,淵野辺駅から徒歩2分, 6:30～翌2:00,,,,,,,,,042-786-2838,〒252-0233 神奈川県相模原市中央区鹿沼台2-12-8,,https://r.gnavi.co.jp/4g2sjvdh0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
松屋 淵野辺北口店,牛めし・カレー・定食,淵野辺駅から徒歩2分, 24時間営業,,,,,,,,,042-786-2151,〒252-0206 神奈川県相模原市中央区淵野辺3-19-9,,https://r.gnavi.co.jp/e911796/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
いくどん 淵野辺店,居酒屋,淵野辺駅から徒歩徒歩3分,月～土・祝前日 居酒屋タイム：17:00～23:30(L.O.23:30)日・祝日 居酒屋タイム：16:00～22:30(L.O.22:30),,,,,,,,,042-758-4938,〒229-0039 神奈川県相模原市中央区淵野辺3-19-10 ,,https://r.gnavi.co.jp/6xy12ubr0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
めん処 仁兵衛 淵野辺北口店,ラーメン,淵野辺駅から徒歩徒歩3分, 11:00～23:00,,,,,,,,,042-757-6512,〒252-0206 神奈川県相模原市中央区淵野辺3-6-3 アークビル1F,,https://r.gnavi.co.jp/mz5dram30000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
相風,うどん,淵野辺駅から徒歩徒歩2分,,,,,,,,,,042-756-9876,〒252-0206 神奈川県相模原市中央区淵野辺3-6-3 アークビル B1F,,https://r.gnavi.co.jp/6s347p6m0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
旬菜 創作処 いち也,居酒屋,淵野辺駅から徒歩徒歩2分,,,,,,,,,,042-707-7565,〒252-0206 神奈川県相模原市中央区淵野辺3-6-3 TKライフ1F,,https://r.gnavi.co.jp/gektgfmk0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
居酒屋えびす,居酒屋,淵野辺駅から徒歩徒歩3分,,,,,,,,,,042-751-1075,〒252-0206 神奈川県相模原市中央区淵野辺3-18-21 ,,https://r.gnavi.co.jp/7fsp5c9r0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
大衆食堂 笑うかど庭,大衆食堂,淵野辺駅から徒歩徒歩2分,月・火・木～土 ディナー：17:00～翌3:00(L.O.2:30)日 ディナー：15:00～翌2:00(L.O.1:30),,,,,,,,,042-866-5347,〒252-0206 神奈川県相模原市中央区淵野辺3-18-21 ,,https://r.gnavi.co.jp/e4r6bh5f0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
NAMASTE PAUNAGHAR,インド料理,淵野辺駅から徒歩徒歩2分, ,,,,,,,,,042-750-6199,〒252-0233 神奈川県相模原市中央区鹿沼台1-7-3 淵野辺くるめマンション1F,,https://r.gnavi.co.jp/rmjs47jn0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
つけ麺本舗 一億兆,ラーメン,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-751-1091,〒252-0233 神奈川県相模原市中央区鹿沼台1-7-3 淵野辺くるめマンション,,https://r.gnavi.co.jp/5tevhr870000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
炭焼 おっけい 淵野辺店,串焼き,淵野辺駅から徒歩徒歩3分,月～日・祝前日 居酒屋タイム：17:00～24:00(L.O.23:00),,,,,,,,,042-756-0760,〒252-0206 神奈川県相模原市中央区淵野辺4-14-20 三敬ビル1F,,https://r.gnavi.co.jp/bet49k9z0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
隠れ居酒屋 半蔵,居酒屋,淵野辺駅から徒歩徒歩3分,,,,,,,,,,042-768-7665,〒252-0206 神奈川県相模原市中央区淵野辺3-18-4 ,,https://r.gnavi.co.jp/48dfhf1n0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
アリラン,焼肉,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-755-8341,〒252-0206 神奈川県相模原市中央区淵野辺4-14-44 ,,https://r.gnavi.co.jp/hbbyz50f0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
上海ジミー,ハンバーグ,淵野辺駅から徒歩徒歩3分,,,,,,,,,,042-752-1700,〒229-0039 神奈川県相模原市中央区淵野辺3-5-2 ,,https://r.gnavi.co.jp/fb2gjbd20000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
夢明家,ビアダイニング,淵野辺駅から徒歩徒歩5分, 18:00～24:00(L.O.23:00)(),,,,,,,,,042-707-7495,〒252-0206 神奈川県相模原市中央区淵野辺3-17-14 ,,https://r.gnavi.co.jp/bcesy75p0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ほろ酔い,居酒屋,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-757-4005,〒252-0206 神奈川県相模原市中央区淵野辺3-17-6 ,,https://r.gnavi.co.jp/rex2cj9m0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
モリモリ商店 淵野辺店,居酒屋,淵野辺駅から徒歩徒歩1分,月～土 17:30～24:00(L.O.23:00),,,,,,,,,042-750-2151,〒252-0206 神奈川県相模原市中央区淵野辺3-17-6 ,,https://r.gnavi.co.jp/ja3hv0ud0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
魚がし,小料理,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-756-2414,〒252-0206 神奈川県相模原市中央区淵野辺4-38-7 ,,https://r.gnavi.co.jp/bfeb98kb0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
串焼酒場さとり淵野辺本店,居酒屋,淵野辺駅から徒歩徒歩3分,火～日・祝日・祝前日 居酒屋タイム：17:30～翌01:00(L.O.24:00),,,,,,,,,042-851-3690,〒252-0206 神奈川県相模原市中央区淵野辺3-5-1 ,,https://r.gnavi.co.jp/jjubwdca0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
東南食堂,アジア料理,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-707-9144,〒252-0206 神奈川県相模原市中央区淵野辺4-38-7-103 ,,https://r.gnavi.co.jp/rkanv0mv0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
時,居酒屋,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-776-5050,〒252-0206 神奈川県相模原市中央区淵野辺3-17-5 ,,https://r.gnavi.co.jp/3axj7u0r0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ひょっとこ,居酒屋,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-755-4343,〒252-0206 神奈川県相模原市中央区淵野辺3-16-13 ,,https://r.gnavi.co.jp/2bmzr5y40000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
たんめん やきとり かっちゃん,焼き鳥,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-707-0523,〒252-0233 神奈川県相模原市中央区鹿沼台2-11-6 NAC参番館ビル　1F,,http://r.gnavi.co.jp/fn1td6d90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
リート,カフェ,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-759-1887,〒252-0206 神奈川県相模原市中央区淵野辺4-1-20 ,,https://r.gnavi.co.jp/7fxucbzs0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
とちの木,うなぎ,淵野辺駅から徒歩徒歩4分, 11:30～14:00、17:00～22:00,,,,,,,,,042-756-1231,〒229-0039 神奈川県相模原市中央区淵野辺3-4-15 ,,https://r.gnavi.co.jp/jfksz9b30000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
豊島屋,とんかつ,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-758-2985,〒252-0206 神奈川県相模原市中央区淵野辺3-4-15 ,,https://r.gnavi.co.jp/1u79ryrr0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Bond 淵野辺本店,ダイニングバー,淵野辺駅から徒歩2分,月～日・祝日 19:00～翌5:00,,,,,,,,,050-3468-4694,〒252-0206 神奈川県相模原市中央区淵野辺3-4-16 2Ｆ,,https://r.gnavi.co.jp/7dwybpfz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
酉処 九十 （とりどころ きゅうじゅう） 淵野辺北口店,炭火焼き鳥×居酒屋,淵野辺駅から徒歩4分,月～土・祝前日・祝日 17:30～翌1:00(L.O.24:00、ドリンクL.O.24:00),,,,,,,,,050-3469-1996,〒252-0206 神奈川県相模原市中央区淵野辺3-4-16,,https://r.gnavi.co.jp/g0kjx80t0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ドリンクメロー 天馬,カラオケ,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-755-4562,〒252-0206 神奈川県相模原市中央区淵野辺4-1-6 1F,,https://r.gnavi.co.jp/mdxeet2n0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
酒肴 吉 KICHI,居酒屋,淵野辺駅から徒歩徒歩5分,,,,,,,,,,042-758-7999,〒252-0206 神奈川県相模原市中央区淵野辺3-16-2 ,,https://r.gnavi.co.jp/kwj33w760000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
拉麺一匠 DEAD OR ALIVE,ラーメン,淵野辺駅から徒歩徒歩5分,,,,,,,,,,042-711-7550,〒252-0206 神奈川県相模原市中央区淵野辺3-16-2 ,,https://r.gnavi.co.jp/nbfavw2r0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
まるまさ,居酒屋,淵野辺駅から徒歩徒歩5分,,,,,,,,,,042-812-7808,〒252-0233 神奈川県相模原市中央区鹿沼台2-24-7 ,,https://r.gnavi.co.jp/s1w7js1x0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
おいしい和食とうまい酒 散歩道 淵野辺店,居酒屋,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-712-3648,〒252-0206 神奈川県相模原市中央区淵野辺3-4-20 ,,https://r.gnavi.co.jp/r5xx95670000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
モリモリ商店2号店 原始焼酒場 きやり屋 淵野辺,居酒屋,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-707-1145,〒252-0206 神奈川県相模原市中央区淵野辺4-37-23 ,,https://r.gnavi.co.jp/bb1ygptr0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
中村麺三郎商店,ラーメン,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-707-7735,〒252-0206 神奈川県相模原市中央区淵野辺4-37-23 ,,https://r.gnavi.co.jp/2an4cub50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
呑み喰い処まさ,居酒屋,淵野辺駅から徒歩徒歩4分,,,,,,,,,,042-704-9891,〒252-0206 神奈川県相模原市中央区淵野辺4-37-23 ,,https://r.gnavi.co.jp/119whnc30000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
