飲食店店名,ジャンル,立地,営業j時間,定休日・臨時定休日,コンセント,Wi-fi,禁煙,英語対応,エレベーター,座席数,他のサービスの導入,電話番号,住所,反応やアドバイス,外部リンクURL,FB,Twitter,インスタグラム
大阪王将 代官山店,餃子,代官山駅から徒歩徒歩1分, 11:00～23:30(L.O.23:00),,,,,,,,,03-6416-0107,〒150-0021 東京都渋谷区恵比寿西1-35-17 ,,https://r.gnavi.co.jp/ht4gvwsa0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
創作和食 代官山 楚々,和食と和菓子のお店,恵比寿駅から徒歩8分, ランチ：11:30～14:30、カフェ：14:30～17:00、ディナー：18:00～23:30(L.O.22:30),,,,,,,,,050-3467-6968,〒150-0021 東京都渋谷区恵比寿西1-34-28 1F,,https://r.gnavi.co.jp/ft33w8c80000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
it COFFEE,カフェ,代官山駅から徒歩徒歩1分,,,,,,,,,,03-6455-3390,〒150-0021 東京都渋谷区恵比寿西1-34-28 代官山ファーストビル1F 102,,https://r.gnavi.co.jp/p56tnsdz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
FLIPPER’S 代官山店,パンケーキ,代官山駅から徒歩徒歩1分,,,,,,,,,,03-5784-1710,〒150-0021 東京都渋谷区恵比寿西1-35-16 ,,https://r.gnavi.co.jp/b9evda820000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
MERMAID CAFE 代官山店,カフェ,代官山駅から徒歩徒歩1分, 08:00～21:00土・日・祝日 09:00～20:00,,,,,,,,,03-6415-3227,〒150-0021 東京都渋谷区恵比寿西1-35-14 ,,https://r.gnavi.co.jp/2eg0ysn50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
星降る森のビアテラス Buffet 代官山,代官山贅沢ビアガーデン,代官山駅から徒歩3分,月～金 ディナー：18:00～22:30(L.O.21:30、ドリンクL.O.22:00)、ランチ：11:30～15:30(L.O.14:30)土・日・祝 ディナー：11:00～23:00(L.O.22:00、ドリンクL.O.22:30),,,,,,,,,050-3314-1902,〒150-0034 東京都渋谷区代官山町20-23,,https://r.gnavi.co.jp/rsupgd4w0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
李南河,韓国料理,代官山駅から徒歩徒歩1分,,,,,,,,,,03-5458-6300,〒150-0034 東京都渋谷区代官山町20-20 モンシェリー代官山B1F,,https://r.gnavi.co.jp/584whpsm0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
BLU JAM CAFE Daikanyama,カフェ,代官山駅から徒歩徒歩1分,,,,,,,,,,03-6455-1446,〒150-0034 東京都渋谷区代官山町20-20 モンシェリー代官山B2-2,,https://r.gnavi.co.jp/89vvjumt0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
タラタラ・タラッコ,フードコート　パスタ,代官山駅から徒歩徒歩2分,月～日 11:00～21:00,,,,,,,,,03-6455-0088,〒150-0034 東京都渋谷区代官山20-20 モンシェリー代官山B1,,https://r.gnavi.co.jp/n56gbt5g0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ゴッパ,フードコート　カフェ,代官山駅から徒歩徒歩2分,月～日 11:00～21:00,,,,,,,,,03-6277-5866,〒150-0034 東京都渋谷区代官山町20-20 モンシェリー代官山B1,,https://r.gnavi.co.jp/90azxhsu0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
中國名菜 龍坊 代官山,中国名菜,代官山駅から徒歩徒歩1分, 11:00～15:00(L.O.15:00)、17:00～21:00(L.O.21:00),,,,,,,,,03-6455-0850,〒150-0021 東京都渋谷区恵比寿西1-33-36 代官山MBビルB1,,https://r.gnavi.co.jp/4ws1gd5n0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ASSEMBLAGE,CAFE,代官山駅から徒歩徒歩1分,月～日 ランチ・ディナー：11:00～20:00(L.O.19:30),,,,,,,,,03-3770-7911,〒150-0034 東京都渋谷区代官山町20-20 モンシェリー代官山2F,,https://r.gnavi.co.jp/5kaxvvsh0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
晴れたら空に豆まいて,貸切パーティバンドOK,代官山駅から徒歩1分, 10:00～22:30(※パーティーの場合),,,,,,,,,050-3462-1867,〒150-0034 東京都渋谷区代官山町20-20 B2,,https://r.gnavi.co.jp/p1t873m90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
RITUEL 代官山店,サンドイッチ・パン屋,代官山駅から徒歩徒歩2分,,,,,,,,,,03-5489-7639,〒150-0034 東京都渋谷区代官山町20-23 TENOHA代官山＆NEXT1F,,https://r.gnavi.co.jp/m57g5f4x0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
HI‐CACAO CHOCOLATE STAND,チョコレート,代官山駅から徒歩徒歩2分,,,,,,,,,,03-5784-6441,〒150-0034 東京都渋谷区代官山町20-23 TENOHA代官山＆NEXT1F,,https://r.gnavi.co.jp/8ww735c90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Roti Chez Lui,カフェ,代官山駅から徒歩徒歩2分,日・月～木・祝日 09:00～22:00(L.O.21:00)金・土・祝前日 09:00～22:30(L.O.21:00)(連休中日),,,,,,,,,03-5428-6448,〒150-0034 東京都渋谷区代官山町17-5 代官山アドレスザ・レジデンスウェスト2F,,https://r.gnavi.co.jp/m93kwy950000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ヘンリーズバーガー 代官山,肉厚パティハンバーガー,代官山駅から徒歩3分,月～日・祝前日・祝日 11:00～20:00(L.O.20:00、ドリンクL.O.20:00),,,,,,,,,050-3373-9291,〒150-0021 東京都渋谷区恵比寿西1-36-6,,https://r.gnavi.co.jp/2wnhwdr10000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
代官山 和食と串揚げ 六角亭,串揚げ,代官山駅から徒歩徒歩2分,月～金 ランチ：12:00～14:30、ディナー：18:00～23:30土・祝日 ランチ：12:00～14:30土・祝日 ディナー：17:00～23:00,,,,,,,,,03-3780-4784,〒150-0021 東京都渋谷区恵比寿西1-36-5 ,,https://r.gnavi.co.jp/kh5z46wz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
サルサマーレ,イタリア料理,代官山駅から徒歩徒歩1分,月～金 ディナー：18:00～23:00(L.O.22:00)月～土 ランチ：11:45～15:30(L.O.14:30)土・祝日 18:00～22:30(L.O.21:30),,,,,,,,,03-3496-7272,〒150-0021 東京都渋谷区恵比寿西1-36-5 ,,https://r.gnavi.co.jp/rbv93af90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
CAFE CLASSE DAIKANYAMA,カフェ,代官山駅から徒歩徒歩2分,,,,,,,,,,03-3464-1705,〒150-0034 東京都渋谷区代官山町17-2 代官山アドレスジアネックス101,,https://r.gnavi.co.jp/13dsz59h0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
シェリュイ 代官山アドレス店,サンドイッチ・パン屋,代官山駅から徒歩徒歩2分,,,,,,,,,,03-5489-8850,〒150-0034 東京都渋谷区代官山町17-6 ,,https://r.gnavi.co.jp/a0vman6e0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
メゾン・イチ 代官山,カフェ,代官山駅から徒歩徒歩2分,,,,,,,,,,03-6416-4464,〒150-0033 東京都渋谷区猿楽町28-10 モードコスモスビルB1,,https://r.gnavi.co.jp/73a50pky0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
chano－ma 代官山,ちゃのまかふぇ,代官山駅から徒歩1分,月～木 10:00～22:00(L.O.21:00)金 10:00～23:30(L.O.22:30)土 11:00～23:30(L.O.22:30)日 11:00～22:00(L.O.21:00),,,,,,,,,050-3463-4226,〒150-0021 東京都渋谷区恵比寿西1-34-17 2F,,https://r.gnavi.co.jp/a026seac0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
クリスプ サラダ ワークス 代官山店,ビストロ,代官山駅から徒歩徒歩2分,月～日・祝日 11:00～22:00,,,,,,,,,03-6712-7451,〒150-0033 東京都渋谷区猿楽町24-7 代官山プラザ2F,,https://r.gnavi.co.jp/26d58rve0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
とんかつ げん田,とんかつ,代官山駅から徒歩徒歩2分,月～土・祝日・祝前日 昼の部：11:30～14:00(L.O.14:00)月～土・祝日・祝前日 夜の部：17:00～21:00(L.O.21:00),,,,,,,,,03-3496-4192,〒150-0033 東京都渋谷区猿楽町24-7 代官山プラザB1F,,https://r.gnavi.co.jp/nfjhrra90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
GLOUGLOU REEFUR 代官山本店,カフェ,代官山駅から徒歩徒歩2分,,,,,,,,,,03-5459-2910,〒150-0033 東京都渋谷区猿楽町24-7 代官山プラザ 2F,,https://r.gnavi.co.jp/n4pe9wc90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
カフェ フォリオ,喫茶店,代官山駅から徒歩徒歩2分,,,,,,,,,,03-3464-0512,〒150-0033 東京都渋谷区猿楽町23-3 鳥居ビルB1F,,https://r.gnavi.co.jp/8cjmwdwr0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
シェ リュイ 代官山,サンドイッチ・パン屋,代官山駅から徒歩徒歩3分,月～日・祝日 09:00～22:00,,,,,,,,,03-3476-3853,〒150-0033 東京都渋谷区猿楽町23-2 ,,https://r.gnavi.co.jp/hzrgv51e0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
フスボン 代官山本店（Fusubon）,サンドイッチ・パン屋,代官山駅から徒歩徒歩2分,月～日・祝日 11:00～19:00,,,,,,,,,03-6809-0124,〒150-0033 東京都渋谷区猿楽町23-8 ,,https://r.gnavi.co.jp/8saa8a0c0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
2‐3 Cafe Dining,カフェ,代官山駅から徒歩徒歩3分,,,,,,,,,,03-3464-8023,〒150-0033 東京都渋谷区猿楽町24-1 ROOB2 1F,,https://r.gnavi.co.jp/29sba6g10000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ボンジュールブラウンウォーター,カフェ,代官山駅から徒歩徒歩3分,,,,,,,,,,03-5458-6020,〒150-0033 東京都渋谷区猿楽町24-1 ,,https://r.gnavi.co.jp/6whuffac0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Queen’s Collection Chocolate Cafe,カフェ,代官山駅から徒歩徒歩3分, 10:30～20:00,,,,,,,,,03-6416-1900,〒150-0033 東京都渋谷区猿楽町24-1 ROOB2 1F,,https://r.gnavi.co.jp/6cy14ua70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
GOBLIN．DAIKANYAMA,28～100名貸切OK,代官山駅から徒歩3分, 9:00～23:00(（要予約）),,,,,,,,,050-3490-8621,〒150-0021 東京都渋谷区恵比寿西1-33-18 コート代官山B1,,https://r.gnavi.co.jp/26fmu9j00000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
La Boutique by Le Cordon Bleu,カフェ,代官山駅から徒歩徒歩2分,,,,,,,,,,03-5457-2407,〒150-0033 東京都渋谷区猿楽町28-13 ,,https://r.gnavi.co.jp/bvd6nr2f0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
DUCT COFFEE LAB,カフェ,代官山駅から徒歩徒歩3分,,,,,,,,,,03-6455-1204,〒150-0021 東京都渋谷区恵比寿西1-33-18 コート代官山101,,https://r.gnavi.co.jp/3p8fn4a80000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
代官山 茶々丸,創作懐石料理,恵比寿駅から徒歩徒歩8分,月～金 ランチ：12:00～13:30月～土 ディナー：18:00～20:00(L.O.20:00),,,,,,,,,03-3464-1187,〒150-0021 東京都渋谷区恵比寿西1-34-15 ヒルズ代官山2F,,https://r.gnavi.co.jp/s169ytdz0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
アジアンダイニング＆Bar Sathi 代官山店,ダイニングバー,代官山駅から徒歩2分,月～金 ランチ：11:30～15:30、ディナー：17:30～23:30(L.O.22:30、ドリンクL.O.23:15)土・日・祝 ランチ：11:30～17:00、ディナー：17:00～24:00(L.O.22:30、ドリンクL.O.23:30)(  ※2018／12／31は11:30～15:30・17:00～22:00（L.O.21:30、ドリンクL.O.21:30）にて営業),,,,,,,,,050-3477-6992,〒150-0033 東京都渋谷区猿楽町23-6 スコットサイド代官山2F,,https://r.gnavi.co.jp/ncy7y6w50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
CEDROS,ワインバー,代官山駅から徒歩徒歩2分,月～日・祝日 ディナー：18:00～22:00(L.O.21:30),,,,,,,,,03-3461-2279,〒150-0021 東京都渋谷区恵比寿西1-32-3 トラッドゴード代官山D,,https://r.gnavi.co.jp/he8u5p2b0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ぽん太,とんかつ,代官山駅から徒歩徒歩2分,,,,,,,,,,03-3461-8118,〒150-0021 東京都渋谷区恵比寿西1-34-15 ヒルズ代官山1F,,https://r.gnavi.co.jp/ds6w8fs40000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
しロといロいロ,サンドイッチ・パン屋,代官山駅から徒歩徒歩2分,,,,,,,,,,03-3463-5495,〒150-0021 東京都渋谷区恵比寿西1-31-13 ,,https://r.gnavi.co.jp/hy7j2new0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
寺カフェ代官山,お坊さんのいるカフェ,代官山駅から徒歩3分,月～日 11:00～22:00(L.O.21:00),,,,,,,,,050-3462-7036,〒150-0021 東京都渋谷区恵比寿西1-33-15 EN代官山ビル1F,,https://r.gnavi.co.jp/refzvut70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
unice,カフェ＆ダイニングバー,代官山駅から徒歩1分, 11:30～23:30(L.O.22:30、ドリンクL.O.23:00)(貸切営業の場合はお客様の要望に合わせた営業が可能です。),,,,,,,,,03-5459-8631,〒150-0021 東京都渋谷区恵比寿西1-34-17 Za HOUSEビルB1,,https://r.gnavi.co.jp/ga2e300/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Kyogo,カフェ,代官山駅から徒歩1分,月～日 ランチ・ディナー：13:00～24:00,,,,,,,,,03-3780-7767,〒150-0000 東京都渋谷区代官山町18-4 代官山マンジビル2号室,,https://r.gnavi.co.jp/8as1awa70000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ごはんや 一芯 代官山,ごはんや,代官山駅から徒歩5分, ランチ：11:30～15:00(L.O.14:30)(ランチタイム予約不可 営業時間変更あり)、ディナー：17:30～23:30(L.O.22:30),,,,,,,,,03-6455-1614,〒150-0033 東京都渋谷区猿楽町30-3 ツインビル代官山A棟B1,,https://r.gnavi.co.jp/ejyrhrk50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
NUMBER,カフェ,代官山駅から徒歩徒歩2分,月～日・祝日 11:00～20:00,,,,,,,,,03-6277-5807,〒150-0021 東京都渋谷区恵比寿西1-33-14 ,,http://r.gnavi.co.jp/7xc0ymtj0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
TRITON CAFE 代官山,カフェ,代官山駅から徒歩徒歩2分,月～日 カフェ：11:30～20:00,,,,,,,,,03-3462-6263,〒150-0033 東京都渋谷区猿楽町28-3 2F,,https://r.gnavi.co.jp/ntux4wwn0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
末ぜん,食堂・定食,代官山駅から徒歩徒歩3分,,,,,,,,,,03-3461-8234,〒150-0033 東京都渋谷区猿楽町20-8 ,,https://r.gnavi.co.jp/jg08g8f90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Surry Hills（サリーヒルズ）,イタリアンレストラン,代官山駅から徒歩3分,土・日・祝 ディナー：17:30～24:00、ランチ：12:00～15:00(※土、日、祝日のみ)月・水～金 ディナー：18:00～24:00(※基本的にコースのみとなります。 21:00以降は、バー利用も可能です。),,,,,,,,,050-3468-4401,〒150-0033 東京都渋谷区猿楽町26-2 2F,,https://r.gnavi.co.jp/hwfc46010000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
LE COMPTOIR OCCITAN,ビストロ/フレンチ,代官山駅から徒歩4分,月～日 11:00～23:00(L.O.22:00),,,,,,,,,050-3466-3004,〒150-0033 東京都渋谷区猿楽町29-18 ヒルサイドテラスA-6,,https://r.gnavi.co.jp/p2gvsdme0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
MochaCoffee代官山,カフェ,代官山駅から徒歩徒歩3分,,,,,,,,,,03-6427-8285,〒150-0033 東京都渋谷区猿楽町25-1 エディ代官山1F,,https://r.gnavi.co.jp/sg2a8rn00000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
美味飲茶酒楼,中華料理,代官山駅から徒歩徒歩3分,,,,,,,,,,03-3770-2168,〒150-0033 東京都渋谷区猿楽町11-6 サンローゼ代官山2F,,https://r.gnavi.co.jp/sdskya770000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
琉球ビストロ はいさいキッチン,沖縄料理×イタリアン,代官山駅から徒歩徒歩4分,土・日・祝 ランチ：11:45～16:00(L.O.15:00)、ディナー：18:00～23:00(L.O.22:00)月・水～金 ランチ：11:45～15:00(L.O.14:00)月・水～金 ディナー：18:00～23:00(L.O.22:00),,,,,,,,,03-3770-8131,〒150-0033 東京都渋谷区猿楽町26-2 sarugaku1F,,https://r.gnavi.co.jp/9e8uzph90000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
福招庵,そば,代官山駅から徒歩徒歩3分,,,,,,,,,,03-3461-6535,〒150-0034 東京都渋谷区代官山町15-7 ,,https://r.gnavi.co.jp/kzx8b2ca0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
立道屋,居酒屋,代官山駅から徒歩徒歩3分,,,,,,,,,,03-5459-3431,〒150-0033 東京都渋谷区猿楽町30-8 B1F,,https://r.gnavi.co.jp/1z2e8khv0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
まるひら 代官山,居酒屋,代官山駅から徒歩徒歩3分,月～日・祝日・祝前日 居酒屋タイム：18:00～翌03:00(L.O.02:00),,,,,,,,,03-5458-5772,〒150-0033 東京都渋谷区猿楽町26-2 SARUGAKUC棟2F,,https://r.gnavi.co.jp/n9ccpduy0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
wagura,日本料理,代官山駅から徒歩徒歩3分,火～日 居酒屋タイム：18:00～24:00,,,,,,,,,03-6416-9573,〒150-0033 東京都渋谷区猿楽町26-2 sarugakuC棟B1F,,https://r.gnavi.co.jp/h4vrt6m10000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
パッション,フレンチレストラン,代官山駅から徒歩3分,月～日 11:30～13:30(L.O.13:30)月～日 18:00～21:00(L.O.21:00),,,,,,,,,03-3476-5025,〒150-0033 東京都渋谷区猿楽町29-18 ヒルサイドテラスB棟,,https://r.gnavi.co.jp/g486400/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
rinato house kitchen,食事処,代官山駅から徒歩徒歩3分,,,,,,,,,,03-5459-3106,〒150-0034 東京都渋谷区代官山町16-2 2F,,https://r.gnavi.co.jp/51fxr4ad0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ウララ,カフェ,代官山駅から徒歩徒歩3分,,,,,,,,,,03-3461-8506,〒150-0033 東京都渋谷区猿楽町20-10 ,,https://r.gnavi.co.jp/b966jyb50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
ボンベイバザー,カフェ,代官山駅から徒歩徒歩3分,月～金 11:30～19:30(L.O.19:00)土・日・祝日 11:30～20:00(L.O.19:30),,,,,,,,,03-3461-8512,〒150-0033 東京都渋谷区猿楽町20-11 B1F,,https://r.gnavi.co.jp/fu2gfmyr0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
Daikanyama GLAMS BBQ Lounge,完全個室/絶景ビュー,代官山駅から徒歩徒歩2分, 12:00～24:00(《ご予約・お問い合わせ》12：00～24：00（21時以降、電話が繋がりにくい場合がございます）テラス席は23時までとさせていただいております。),,,,,,,,,03-6416-3925,〒150-0034 東京都渋谷区代官山町18-7 3・4F,,https://r.gnavi.co.jp/k0rya8a60000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
代官山パンケーキカフェ クローバーズ,パンケーキ,代官山駅から徒歩徒歩2分,,,,,,,,,,03-3770-2733,〒150-0034 東京都渋谷区代官山町18-8 堀井ビル2F,,https://r.gnavi.co.jp/7z3eh8e50000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
LIFE＇S COFFEE STAND,カフェ,代官山駅から徒歩徒歩3分,,,,,,,,,,03-6303-2679,〒153-0051 東京都目黒区上目黒1-1-5 ,,https://r.gnavi.co.jp/b65em86f0000/?ak=6ixyhJYSLAJVXKM1oRRjFYOO7MkY7ItYkPyn4Q9NHbE%3D,
